,Date,is_profitable,close-low,close-high,SMA-close,EMA-close,EMA_diff,SMA_diff,pos_emo,neg_emo,top_influencer_emotion
348,2017-12-15,PROFITABLE,1105.6000000000022,-447.1999999999971,-1264.3500000000022,-1800.2657736667534,400.05906081483226,579.0199999999968,61.46,31.42,0
349,2017-12-16,UNPROFITABLE,1982.1000000000024,-219.29999999999927,-2534.260000000002,-2937.8992693637083,652.8665043030451,520.5900000000001,68.72,9.9,0
350,2017-12-17,UNPROFITABLE,166.70000000000073,-948.2000000000008,-2053.5499999999997,-2111.972129479396,469.3271398843099,124.11000000000058,49.99,21.33,0
351,2017-12-18,UNPROFITABLE,758.2999999999993,-256.7999999999993,-1772.4700000000012,-1706.2135604831456,379.15856899625214,254.4799999999996,48.24,29.42,0
352,2017-12-19,UNPROFITABLE,501.2999999999993,-1401.0999999999983,-175.11999999999898,-301.6747313043925,67.03882917875308,259.8500000000022,161.77,82.05,0
353,2017-12-20,UNPROFITABLE,546.8999999999978,-1310.1000000000022,1093.9000000000017,695.8024925691352,-154.6227761264745,116.91999999999824,50.48,13.23,0
354,2017-12-21,UNPROFITABLE,460.1999999999989,-1764.800000000001,1802.210000000001,1241.5929484656535,-275.9095441034806,-113.38999999999942,43.32,24.9,0
355,2017-12-22,PROFITABLE,1998.7999999999995,-2111.6000000000004,3414.9500000000007,2628.5669578355337,-584.1259906301202,-358.3600000000006,99.93,26.43,0
356,2017-12-23,UNPROFITABLE,870.4000000000015,-904.0,2376.649999999998,1440.9547836836173,-320.2121741519149,-170.90000000000146,116.93,6.67,0
357,2017-12-24,UNPROFITABLE,1178.0999999999983,-700.2000000000007,2886.23,1811.7448230138689,-402.60996066974985,-263.8199999999997,7.14,0.0,0
358,2017-12-25,PROFITABLE,577.7000000000007,-566.3999999999996,2417.4,1399.863946102254,-311.0808769116138,-368.0299999999989,3.85,0.0,0
359,2017-12-26,UNPROFITABLE,2070.9,-361.4000000000015,4.440000000000509,-550.9113168254298,122.42473707231512,-339.7600000000002,17.42,2.2,0
360,2017-12-27,UNPROFITABLE,724.2000000000007,-1092.4000000000017,-64.4900000000016,-236.954713766263,52.65660305916754,-330.2300000000014,97.11,2.94,0
361,2017-12-28,UNPROFITABLE,669.2000000000007,-1281.8999999999996,716.7399999999998,814.1279614639643,-180.91732476977268,-450.7699999999986,99.08,19.69,0
362,2017-12-29,UNPROFITABLE,349.2000000000007,-622.7999999999993,354.989999999998,625.4410593796056,-138.986902084358,-312.0500000000011,168.66,105.56,0
363,2017-12-30,PROFITABLE,602.1000000000004,-1729.699999999999,1691.75,1905.906321310584,-423.5347380690218,-367.239999999998,9.56,2.37,0
364,2017-12-31,UNPROFITABLE,1400.7999999999993,-221.0,322.89999999999964,574.1233537995686,-127.58296751101624,-164.65000000000146,0.0,0.0,0
365,2018-01-17,PROFITABLE,1786.3099999999995,-489.3999999999997,2487.029999999999,2230.216587340543,-495.6036860756776,-528.8999999999996,75.38,3.12,0
366,2018-02-17,UNPROFITABLE,963.3000000000012,-26.799999999999272,-1884.005000000001,-1517.2694900668755,337.17099779263845,349.1399999999994,12.11,5.88,0
